flight_id,airline_standard,source,destination,route,departure_time,arrival_time,duration_minutes,overnight_flight,time_anomaly,flight_id_conflict,flight_key
SJ161,SpiceJet,MAA,BLR,MAA → BLR,2026-04-19 16:22:41.703,2026-04-19 17:04:41.703,42.0,False,False,False,FL0397
AI098,Air India,HYD,MAA,HYD → MAA,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,130.0,False,False,False,FL0398
AI168,Unknown,DEL,CCU,DEL → CCU,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,270.0,False,False,False,FL0399
UK190,Vistara,DEL,BLR,DEL → BLR,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,184.0,False,False,False,FL0400
AI085,Air India,DEL,HYD,DEL → HYD,2026-04-19 15:45:41.702,2026-04-19 20:33:41.702,288.0,False,False,False,FL0401
AI076,Air India,BLR,BOM,BLR → BOM,2026-04-19 15:37:41.702,2026-04-19 16:12:41.702,35.0,False,False,False,FL0402
UK130,Vistara,MAA,BLR,MAA → BLR,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,247.0,False,False,False,FL0403
6F038,IndiGo,HYD,MAA,HYD → MAA,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,237.0,False,False,False,FL0404
UK110,Vistara,HYD,DEL,HYD → DEL,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,287.0,False,False,False,FL0405
SJ013,SpiceJet,DEL,MAA,DEL → MAA,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,269.0,False,False,False,FL0406
AI039,Air India,MAA,BLR,MAA → BLR,2026-04-19 15:24:41.701,2026-04-19 18:56:41.701,212.0,False,False,False,FL0407
AI248,Air India,CCU,DEL,CCU → DEL,2026-04-19 15:17:41.704,2026-04-19 16:35:41.704,78.0,False,False,False,FL0408
6F199,IndiGo,DEL,MAA,DEL → MAA,2026-04-19 15:15:41.703,2026-04-19 17:32:41.703,137.0,False,False,False,FL0409
AI225,Air India,BOM,BLR,BOM → BLR,2026-04-19 15:05:41.703,2026-04-19 16:01:41.703,56.0,False,False,False,FL0410
SJ028,SpiceJet,CCU,BOM,CCU → BOM,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,268.0,False,False,False,FL0411
SJ012,SpiceJet,HYD,BLR,HYD → BLR,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,71.0,False,False,False,FL0412
SJ131,SpiceJet,MAA,HYD,MAA → HYD,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,67.0,False,False,False,FL0413
AI010,Air India,BOM,HYD,BOM → HYD,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,288.0,False,False,False,FL0414
6F020,IndiGo,BOM,HYD,BOM → HYD,2026-04-19 14:58:41.701,2026-04-19 16:43:41.701,105.0,False,False,False,FL0415
SJ038,SpiceJet,BLR,DEL,BLR → DEL,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,169.0,False,False,False,FL0416
UK204,Vistara,BLR,DEL,BLR → DEL,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,98.0,False,False,False,FL0417
AI036,Air India,BOM,CCU,BOM → CCU,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,91.0,False,False,False,FL0418
AI100,Unknown,CCU,BOM,CCU → BOM,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,220.0,False,False,False,FL0419
SJ215,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,95.0,False,False,False,FL0420
UK155,Vistara,MAA,HYD,MAA → HYD,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,243.0,False,False,False,FL0421
SJ173,SpiceJet,CCU,HYD,CCU → HYD,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,102.0,False,False,False,FL0422
UK179,Vistara,DEL,HYD,DEL → HYD,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,290.0,False,False,False,FL0423
UK221,Vistara,CCU,DEL,CCU → DEL,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,266.0,False,False,False,FL0424
UK023,Vistara,DEL,MAA,DEL → MAA,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,288.0,False,False,False,FL0425
SJ107,SpiceJet,BOM,MAA,BOM → MAA,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,268.0,False,False,False,FL0426
AI073,Air India,BOM,BLR,BOM → BLR,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,122.0,False,False,False,FL0427
SJ187,SpiceJet,MAA,BLR,MAA → BLR,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,203.0,False,False,False,FL0428
UK058,Vistara,MAA,BOM,MAA → BOM,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,198.0,False,False,False,FL0429
SJ063,SpiceJet,MAA,BOM,MAA → BOM,2026-04-19 13:38:41.701,2026-04-19 15:23:41.701,105.0,False,False,False,FL0430
SJ062,SpiceJet,BLR,HYD,BLR → HYD,2026-04-19 13:37:41.701,2026-04-19 17:06:41.701,209.0,False,False,False,FL0431
UK048,Vistara,MAA,DEL,MAA → DEL,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,285.0,False,False,False,FL0432
AI181,Air India,MAA,HYD,MAA → HYD,2026-04-19 13:29:41.703,2026-04-19 16:55:41.703,206.0,False,False,False,FL0433
AI003,Air India,BLR,HYD,BLR → HYD,2026-04-19 13:27:41.701,2026-04-19 16:55:41.701,208.0,False,False,False,FL0434
6F041,IndiGo,MAA,BOM,MAA → BOM,2026-04-19 13:19:41.701,2026-04-19 16:48:41.701,209.0,False,False,False,FL0435
6F175,IndiGo,MAA,CCU,MAA → CCU,2026-04-19 13:18:41.703,2026-04-19 15:13:41.703,115.0,False,False,False,FL0436
6F013,IndiGo,BOM,CCU,BOM → CCU,2026-04-19 13:15:41.701,2026-04-19 18:05:41.701,290.0,False,False,False,FL0437
SJ040,SpiceJet,BOM,CCU,BOM → CCU,2026-04-19 13:12:41.701,2026-04-19 16:44:41.701,212.0,False,False,False,FL0438
SJ016,SpiceJet,HYD,CCU,HYD → CCU,2026-04-19 13:01:41.701,2026-04-19 16:26:41.701,205.0,False,False,False,FL0439
6F135,IndiGo,MAA,HYD,MAA → HYD,2026-04-19 12:59:41.702,2026-04-19 13:45:41.702,46.0,False,False,False,FL0440
6F150,IndiGo,HYD,MAA,HYD → MAA,2026-04-19 12:55:41.703,2026-04-19 16:53:41.703,238.0,False,False,False,FL0441
AI083,Air India,DEL,BOM,DEL → BOM,2026-04-19 12:54:41.702,2026-04-19 13:37:41.702,43.0,False,False,False,FL0442
SJ166,SpiceJet,CCU,HYD,CCU → HYD,2026-04-19 12:51:41.703,2026-04-19 16:18:41.703,207.0,False,False,False,FL0443
SJ027,Unknown,BOM,MAA,BOM → MAA,2026-04-19 12:50:41.701,2026-04-19 17:13:41.701,263.0,False,False,False,FL0444
6F134,IndiGo,BLR,MAA,BLR → MAA,2026-04-19 12:47:41.702,2026-04-19 14:06:41.702,79.0,False,False,False,FL0445
UK225,Vistara,MAA,BLR,MAA → BLR,2026-04-19 12:46:41.704,2026-04-19 15:02:41.704,136.0,False,False,False,FL0446
SJ175,SpiceJet,MAA,BLR,MAA → BLR,2026-04-19 12:46:41.703,2026-04-19 16:50:41.703,244.0,False,False,False,FL0447
AI182,Air India,HYD,DEL,HYD → DEL,2026-04-19 12:41:41.703,2026-04-19 17:14:41.703,273.0,False,False,False,FL0448
AI190,Air India,BOM,CCU,BOM → CCU,2026-04-19 12:38:41.703,2026-04-19 15:56:41.703,198.0,False,False,False,FL0449
AI120,Air India,MAA,CCU,MAA → CCU,2026-04-19 12:12:41.702,2026-04-19 14:18:41.702,126.0,False,False,False,FL0450
6F132,IndiGo,MAA,BOM,MAA → BOM,2026-04-19 12:00:41.702,2026-04-19 13:00:42.000,60.00496666666666,False,False,False,FL0451
UK102,Vistara,HYD,CCU,HYD → CCU,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,123.0,False,False,False,FL0452
AI045,Air India,HYD,MAA,HYD → MAA,2026-04-19 11:58:41.701,2026-04-19 14:37:41.701,159.0,False,False,False,FL0453
UK136,Vistara,HYD,CCU,HYD → CCU,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,223.0,False,False,False,FL0454
SJ238,SpiceJet,MAA,BLR,MAA → BLR,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,238.0,False,False,False,FL0455
AI193,Air India,MAA,HYD,MAA → HYD,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,274.0,False,False,False,FL0456
6F001,IndiGo,HYD,BOM,HYD → BOM,2026-04-19 11:33:41.700,2026-04-19 13:08:41.700,95.0,False,False,False,FL0457
6F211,IndiGo,MAA,BLR,MAA → BLR,2026-04-19 11:29:41.703,2026-04-19 16:20:41.703,291.0,False,False,False,FL0458
SJ199,SpiceJet,HYD,BOM,HYD → BOM,2026-04-19 11:29:41.703,2026-04-19 13:59:41.703,150.0,False,False,False,FL0459
SJ050,SpiceJet,HYD,CCU,HYD → CCU,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,39.0,False,False,False,FL0460
UK115,Vistara,BLR,BOM,BLR → BOM,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,120.00496666666666,False,False,False,FL0461
AI037,Unknown,BOM,BLR,BOM → BLR,2026-04-19 11:14:41.701,2026-04-19 15:13:41.701,239.0,False,False,False,FL0462
6F235,IndiGo,HYD,MAA,HYD → MAA,2026-04-19 11:06:41.704,2026-04-19 13:51:41.704,165.0,False,False,False,FL0463
UK111,Vistara,MAA,BLR,MAA → BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,74.0,False,False,False,FL0464
6F005,IndiGo,BOM,MAA,BOM → MAA,2026-04-19 11:04:41.701,2026-04-19 15:27:41.701,263.0,False,False,False,FL0465
AI198,Air India,CCU,MAA,CCU → MAA,2026-04-19 10:56:41.703,2026-04-19 14:19:41.703,203.0,False,False,False,FL0466
UK184,Vistara,MAA,HYD,MAA → HYD,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,131.0,False,False,False,FL0467
6F219,IndiGo,MAA,DEL,MAA → DEL,2026-04-19 10:32:41.704,2026-04-19 14:37:41.704,245.0,False,False,False,FL0468
UK066,Vistara,BOM,CCU,BOM → CCU,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,98.0,False,False,False,FL0469
6F220,IndiGo,HYD,BOM,HYD → BOM,2026-04-19 10:27:41.704,2026-04-19 11:25:41.704,58.0,False,False,False,FL0470
AI180,Air India,BOM,CCU,BOM → CCU,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,41.0,False,False,False,FL0471
6F098,IndiGo,BLR,MAA,BLR → MAA,2026-04-19 10:18:41.702,2026-04-19 12:49:41.702,151.0,False,False,False,FL0472
AI141,Air India,BLR,DEL,BLR → DEL,2026-04-19 10:16:41.702,2026-04-19 14:53:41.702,277.0,False,False,False,FL0473
SJ170,SpiceJet,BLR,BOM,BLR → BOM,2026-04-19 10:11:41.703,2026-04-19 11:56:41.703,105.0,False,False,False,FL0474
SJ178,SpiceJet,BOM,HYD,BOM → HYD,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,149.0,False,False,False,FL0475
6F172,IndiGo,BOM,BLR,BOM → BLR,2026-04-19 09:53:41.703,2026-04-19 14:46:41.703,293.0,False,False,False,FL0476
UK220,Vistara,BLR,BOM,BLR → BOM,2026-04-19 09:51:41.704,2026-04-19 13:25:41.704,214.0,False,False,False,FL0477
SJ148,SpiceJet,DEL,BLR,DEL → BLR,2026-04-19 09:51:41.702,2026-04-19 13:41:41.702,230.0,False,False,False,FL0478
UK065,Vistara,BOM,CCU,BOM → CCU,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,248.0,False,False,False,FL0479
6F243,IndiGo,BOM,HYD,BOM → HYD,2026-04-19 09:37:41.704,2026-04-19 10:33:41.704,56.0,False,False,False,FL0480
SJ193,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,159.0,False,False,False,FL0481
UK056,Vistara,HYD,MAA,HYD → MAA,2026-04-19 09:29:41.701,2026-04-19 10:15:41.701,46.0,False,False,False,FL0482
AI219,Unknown,BLR,DEL,BLR → DEL,2026-04-19 09:28:41.703,2026-04-19 11:27:41.703,119.0,False,False,False,FL0483
SJ073,SpiceJet,CCU,BLR,CCU → BLR,2026-04-19 09:26:41.701,2026-04-19 11:14:41.701,108.0,False,False,False,FL0484
6F052,IndiGo,BOM,CCU,BOM → CCU,2026-04-19 09:13:41.701,2026-04-19 12:02:41.701,169.0,False,False,False,FL0485
SJ201,SpiceJet,BLR,DEL,BLR → DEL,2026-04-19 09:10:41.703,2026-04-19 11:12:41.703,122.0,False,False,False,FL0486
UK028,Vistara,HYD,MAA,HYD → MAA,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,95.0,False,False,False,FL0487
SJ119,SpiceJet,BOM,CCU,BOM → CCU,2026-04-19 08:53:41.702,2026-04-19 11:29:41.702,156.0,False,False,False,FL0488
AI165,Air India,DEL,CCU,DEL → CCU,2026-04-19 08:51:41.703,2026-04-19 10:31:41.703,100.0,False,False,False,FL0489
AI255,Air India,MAA,CCU,MAA → CCU,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,267.0,False,False,False,FL0490
AI202,Air India,HYD,BLR,HYD → BLR,2026-04-19 08:44:41.703,2026-04-19 10:53:41.703,129.0,False,False,False,FL0491
SJ039,SpiceJet,MAA,BOM,MAA → BOM,2026-04-19 08:41:41.701,2026-04-19 12:08:41.701,207.0,False,False,False,FL0492
SJ051,Unknown,BOM,BLR,BOM → BLR,2026-04-19 08:40:41.701,2026-04-19 12:18:41.701,218.0,False,False,False,FL0493
UK024,Vistara,MAA,BLR,MAA → BLR,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,300.0,False,False,False,FL0494
SJ006,SpiceJet,HYD,BLR,HYD → BLR,2026-04-19 08:25:41.701,2026-04-19 08:57:41.701,32.0,False,False,False,FL0495
AI207,Air India,BOM,MAA,BOM → MAA,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,179.0,False,False,False,FL0496
SJ168,SpiceJet,CCU,BOM,CCU → BOM,2026-04-19 08:17:41.703,2026-04-19 12:29:41.703,252.0,False,False,False,FL0497
AI028,Air India,HYD,BOM,HYD → BOM,2026-04-19 07:53:41.701,2026-04-19 08:35:41.701,42.0,False,False,False,FL0498
6F094,IndiGo,BLR,BOM,BLR → BOM,2026-04-19 07:37:41.702,2026-04-19 09:06:41.702,89.0,False,False,False,FL0499
6F024,IndiGo,BOM,DEL,BOM → DEL,2026-04-19 07:31:41.701,2026-04-19 11:17:41.701,226.0,False,False,False,FL0500
6F061,IndiGo,MAA,BOM,MAA → BOM,2026-04-19 07:28:41.701,2026-04-19 08:09:41.701,41.0,False,False,False,FL0501
AI032,Air India,MAA,BLR,MAA → BLR,2026-04-19 07:26:41.701,2026-04-19 09:26:42.000,120.00498333333333,False,False,False,FL0502
UK163,Vistara,DEL,HYD,DEL → HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,102.0,False,False,False,FL0503
SJ067,SpiceJet,MAA,BLR,MAA → BLR,2026-04-19 07:17:41.701,2026-04-19 08:16:41.701,59.0,False,False,False,FL0505
SJ106,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 07:16:41.702,2026-04-19 09:40:41.702,144.0,False,False,False,FL0506
AI086,Air India,CCU,HYD,CCU → HYD,2026-04-19 07:13:41.702,2026-04-19 10:09:41.702,176.0,False,False,False,FL0507
6F263,Unknown,DEL,HYD,DEL → HYD,2026-04-19 07:07:41.703,2026-04-19 08:30:41.703,83.0,False,False,False,FL0508
6F163,IndiGo,MAA,BOM,MAA → BOM,2026-04-19 06:49:41.703,2026-04-19 10:46:41.703,237.0,False,False,False,FL0509
SJ064,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,134.0,False,False,False,FL0510
UK118,Vistara,HYD,BLR,HYD → BLR,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,60.00496666666666,False,False,False,FL0511
UK022,Vistara,DEL,HYD,DEL → HYD,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,277.0,False,False,False,FL0512
UK099,Vistara,BOM,MAA,BOM → MAA,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,248.0,False,False,False,FL0513
6F212,IndiGo,BLR,CCU,BLR → CCU,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,282.0,False,False,False,FL0514
AI023,Air India,HYD,BLR,HYD → BLR,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,205.0,False,False,False,FL0515
SJ245,SpiceJet,BOM,DEL,BOM → DEL,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,212.0,False,False,False,FL0516
6F066,IndiGo,BLR,HYD,BLR → HYD,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,96.0,False,False,False,FL0517
AI138,Air India,DEL,CCU,DEL → CCU,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,50.0,False,False,False,FL0518
SJ021,SpiceJet,HYD,BLR,HYD → BLR,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,238.0,False,False,False,FL0519
SJ136,SpiceJet,HYD,BLR,HYD → BLR,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,139.0,False,False,False,FL0520
AI148,Air India,HYD,MAA,HYD → MAA,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,171.0,False,False,False,FL0521
SJ014,SpiceJet,BOM,HYD,BOM → HYD,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,59.0,False,False,False,FL0522
6F104,IndiGo,CCU,BOM,CCU → BOM,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,35.0,False,False,False,FL0523
SJ121,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,75.0,False,False,False,FL0524
UK174,Vistara,CCU,DEL,CCU → DEL,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,140.0,False,False,False,FL0525
AI033,Air India,MAA,CCU,MAA → CCU,2026-04-19 05:25:41.701,2026-04-19 10:21:41.701,296.0,False,False,False,FL0526
SJ122,SpiceJet,CCU,BOM,CCU → BOM,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,287.0,False,False,False,FL0527
UK095,Vistara,BOM,MAA,BOM → MAA,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,134.0,False,False,False,FL0528
SJ026,SpiceJet,CCU,MAA,CCU → MAA,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,258.0,False,False,False,FL0529
6F221,IndiGo,MAA,DEL,MAA → DEL,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,212.0,False,False,False,FL0530
SJ103,SpiceJet,MAA,BLR,MAA → BLR,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,220.0,False,False,False,FL0531
SJ011,SpiceJet,BOM,MAA,BOM → MAA,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,285.0,False,False,False,FL0532
AI002,Air India,HYD,BLR,HYD → BLR,2026-04-19 05:12:41.700,2026-04-19 07:12:41.700,120.0,False,False,False,FL0533
AI046,Unknown,DEL,BOM,DEL → BOM,2026-04-19 05:09:41.701,2026-04-19 08:00:41.701,171.0,False,False,False,FL0534
SJ053,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,98.0,False,False,False,FL0535
AI236,Air India,DEL,BOM,DEL → BOM,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,259.0,False,False,False,FL0536
AI254,Air India,CCU,HYD,CCU → HYD,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,200.0,False,False,False,FL0537
6F063,IndiGo,DEL,HYD,DEL → HYD,2026-04-19 04:42:41.701,2026-04-19 07:31:41.701,169.0,False,False,False,FL0538
6F115,IndiGo,MAA,BLR,MAA → BLR,2026-04-19 04:41:41.702,2026-04-19 06:23:41.702,102.0,False,False,False,FL0539
UK070,Vistara,BOM,DEL,BOM → DEL,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,133.0,False,False,False,FL0540
SJ147,SpiceJet,BLR,CCU,BLR → CCU,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,262.0,False,False,False,FL0541
UK201,Vistara,HYD,BOM,HYD → BOM,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,133.0,False,False,False,FL0542
SJ234,SpiceJet,BLR,CCU,BLR → CCU,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,123.0,False,False,False,FL0543
AI176,Air India,BLR,DEL,BLR → DEL,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,125.0,False,False,False,FL0544
SJ045,SpiceJet,DEL,MAA,DEL → MAA,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,287.0,False,False,False,FL0545
SJ174,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,55.0,False,False,False,FL0546
AI007,Air India,MAA,DEL,MAA → DEL,2026-04-19 04:01:41.701,2026-04-19 06:01:42.000,120.00498333333333,False,False,False,FL0547
AI143,Air India,CCU,DEL,CCU → DEL,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,38.0,False,False,False,FL0548
SJ241,SpiceJet,DEL,HYD,DEL → HYD,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,159.0,False,False,False,FL0549
AI020,Unknown,BOM,BLR,BOM → BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,148.0,False,False,False,FL0550
UK031,Vistara,CCU,DEL,CCU → DEL,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,215.0,False,False,False,FL0552
AI013,Air India,HYD,BLR,HYD → BLR,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,77.0,False,False,False,FL0553
AI249,Air India,BLR,HYD,BLR → HYD,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,169.0,False,False,False,FL0554
UK046,Vistara,CCU,DEL,CCU → DEL,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,148.0,False,False,False,FL0555
UK168,Vistara,BLR,CCU,BLR → CCU,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,49.0,False,False,False,FL0556
AI022,Air India,BOM,MAA,BOM → MAA,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,115.0,False,False,False,FL0557
UK218,Vistara,MAA,BLR,MAA → BLR,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,250.0,False,False,False,FL0558
UK142,Vistara,BLR,DEL,BLR → DEL,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,250.0,False,False,False,FL0559
6F067,IndiGo,MAA,BLR,MAA → BLR,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,183.0,False,False,False,FL0560
SJ217,SpiceJet,BOM,CCU,BOM → CCU,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,187.0,False,False,False,FL0561
SJ143,SpiceJet,DEL,BOM,DEL → BOM,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,57.0,False,False,False,FL0562
AI243,Unknown,BLR,BOM,BLR → BOM,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,139.0,False,False,False,FL0563
SJ246,SpiceJet,BOM,DEL,BOM → DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,60.004933333333334,False,False,False,FL0564
6F170,IndiGo,HYD,DEL,HYD → DEL,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,90.0,False,False,False,FL0565
UK157,Vistara,CCU,BOM,CCU → BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,60.00495,False,False,False,FL0566
UK172,Vistara,DEL,BOM,DEL → BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,181.0,False,False,False,FL0567
SJ139,SpiceJet,DEL,BLR,DEL → BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,222.0,False,False,False,FL0568
UK085,Vistara,MAA,DEL,MAA → DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,62.0,False,False,False,FL0569
6F079,IndiGo,MAA,HYD,MAA → HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,244.0,False,False,False,FL0570
SJ032,SpiceJet,MAA,BOM,MAA → BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,142.0,False,False,False,FL0571
6F182,IndiGo,BOM,CCU,BOM → CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,128.0,False,False,False,FL0572
AI106,Air India,HYD,BLR,HYD → BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,73.0,False,False,False,FL0573
AI200,Air India,HYD,MAA,HYD → MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,204.0,False,False,False,FL0574
6F142,IndiGo,CCU,MAA,CCU → MAA,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,239.0,False,False,False,FL0575
SJ079,SpiceJet,HYD,DEL,HYD → DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,184.0,False,False,False,FL0576
SJ082,SpiceJet,BOM,DEL,BOM → DEL,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,39.0,False,False,False,FL0577
SJ110,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,33.0,False,False,False,FL0578
6F262,Unknown,MAA,DEL,MAA → DEL,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,63.0,False,False,False,FL0579
UK143,Vistara,BLR,BOM,BLR → BOM,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,74.0,False,False,False,FL0580
6F269,Unknown,HYD,MAA,HYD → MAA,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,82.0,False,False,False,FL0581
6F214,IndiGo,BOM,CCU,BOM → CCU,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,239.0,False,False,False,FL0582
SJ213,SpiceJet,BOM,CCU,BOM → CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,209.0,False,False,False,FL0583
SJ072,SpiceJet,DEL,HYD,DEL → HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,170.0,False,False,False,FL0584
6F059,IndiGo,BOM,DEL,BOM → DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,290.0,False,False,False,FL0585
UK202,Vistara,DEL,HYD,DEL → HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,266.0,False,False,False,FL0586
UK037,Vistara,BLR,BOM,BLR → BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,242.0,False,False,False,FL0587
UK069,Vistara,CCU,DEL,CCU → DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,133.0,False,False,False,FL0588
SJ118,SpiceJet,DEL,BOM,DEL → BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,85.0,False,False,False,FL0589
6F145,IndiGo,CCU,DEL,CCU → DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,76.0,False,False,False,FL0591
UK097,Vistara,HYD,BOM,HYD → BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,251.0,False,False,False,FL0592
6F117,IndiGo,CCU,DEL,CCU → DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,65.0,False,False,False,FL0593
6F226,IndiGo,DEL,BOM,DEL → BOM,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,137.0,False,False,False,FL0594
6F050,IndiGo,DEL,BOM,DEL → BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,237.0,False,False,False,FL0595
